mouse_gene,human_gene,crispr_tier,crispr_effect_class,total_score,score_positive,score_penalty,fg_zone_bias,mouse_zone_top,human_zone_top,height_n_loci,tractable_class,blacklist_reasons,desired_intervention_direction
Ccne1,CCNE1,,KO_promotes_maturation,0.0688198355379728,0.8688198355379729,0.8,shared,proliferative,resting,12.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Clic3,CLIC3,,KO_promotes_maturation,0.0673501160419196,0.8673501160419197,0.8,shared,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc1a2,SLC1A2,,KO_promotes_maturation,0.065854138128751,0.8658541381287511,0.8,proliferative,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dennd2c,DENND2C,,KO_promotes_maturation,0.0631398147651517,0.8631398147651518,0.8,hypertrophic,hypertrophic,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Aldh4a1,ALDH4A1,,KO_promotes_maturation,0.0623868583655109,0.862386858365511,0.8,shared,proliferative,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Scrib,SCRIB,,KO_promotes_maturation,0.0622452567165693,0.8622452567165694,0.8,shared,proliferative,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ip6k2,IP6K2,,KO_promotes_maturation,0.0605806925655021,1.2605806925655023,1.2000000000000002,shared,resting,resting,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lipg,LIPG,,KO_promotes_maturation,0.0596434354314125,0.8596434354314126,0.8,hypertrophic,resting,perichondrium,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cacna1a,CACNA1A,,KO_promotes_maturation,0.0575234313235887,0.8575234313235888,0.8,shared,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Stard4,STARD4,,KO_promotes_maturation,0.0555167173130657,0.8555167173130658,0.8,shared,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pdzrn3,PDZRN3,,KO_promotes_maturation,0.0539543495549357,0.8539543495549358,0.8,proliferative,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mrps6,MRPS6,,KO_promotes_maturation,0.0533374383854873,0.8533374383854874,0.8,shared,hypertrophic,prehypertrophic,15.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pcsk9,PCSK9,,KO_promotes_maturation,0.0524487339219092,0.8524487339219093,0.8,proliferative,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lct,LCT,,KO_promotes_maturation,0.0520353894005185,0.8520353894005186,0.8,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Shroom3,SHROOM3,,KO_promotes_maturation,0.0507552188080014,0.8507552188080015,0.8,proliferative,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dbf4,DBF4,,KO_promotes_maturation,0.0459720264124731,0.8459720264124732,0.8,shared,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Vwce,VWCE,,KO_promotes_maturation,0.0457663432836528,0.8457663432836529,0.8,hypertrophic,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cdon,CDON,,KO_promotes_maturation,0.0449124526900117,1.244912452690012,1.2000000000000002,proliferative,resting,proliferative,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sympk,SYMPK,,KO_promotes_maturation,0.0440541619514582,0.8440541619514583,0.8,shared,resting,hypertrophic,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tnrc18,TNRC18,,KO_promotes_maturation,0.0377626226792989,0.837762622679299,0.8,shared,resting,perichondrium,9.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mest,MEST,,KO_promotes_maturation,0.0362958974686236,1.2362958974686238,1.2000000000000002,hypertrophic,proliferative,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rbm15b,RBM15B,,KO_promotes_maturation,0.0353354428580104,0.8353354428580105,0.8,shared,hypertrophic,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hs6st2,HS6ST2,,KO_promotes_maturation,0.0345429094977276,0.8345429094977277,0.8,proliferative,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ell,ELL,,KO_promotes_maturation,0.0312371108673854,1.2312371108673856,1.2000000000000002,shared,resting,resting,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dpysl4,DPYSL4,,KO_promotes_maturation,0.0307807225612286,0.8307807225612287,0.8,proliferative,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ppan,PPAN,,KO_promotes_maturation,0.0294509698509282,1.2294509698509284,1.2000000000000002,proliferative,proliferative,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mgll,MGLL,,KO_promotes_maturation,0.0291914155082892,0.8291914155082893,0.8,proliferative,resting,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cspg4,CSPG4,,KO_promotes_maturation,0.0276845310197361,0.8276845310197362,0.8,shared,resting,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Abcc1,ABCC1,,KO_promotes_maturation,0.0268596226556114,0.8268596226556115,0.8,proliferative,resting,prehypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zwint,ZWINT,,KO_promotes_maturation,0.0265431342002882,0.8265431342002882,0.8,hypertrophic,hypertrophic,prehypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Enc1,ENC1,,KO_promotes_maturation,0.0258377880394655,0.8258377880394656,0.8,hypertrophic,hypertrophic,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Piezo1,PIEZO1,,KO_promotes_maturation,0.0235486818909251,1.2235486818909254,1.2000000000000002,hypertrophic,resting,hypertrophic,22.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Myh10,MYH10,,KO_promotes_maturation,0.0226883637922368,0.8226883637922369,0.8,hypertrophic,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cacna1d,CACNA1D,,KO_promotes_maturation,0.0225500055998368,1.222550005599837,1.2000000000000002,shared,resting,proliferative,8.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Prune2,PRUNE2,,KO_promotes_maturation,0.0224117076166303,0.8224117076166304,0.8,proliferative,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lzts2,LZTS2,,KO_promotes_maturation,0.0223023928014378,0.8223023928014379,0.8,hypertrophic,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lars2,LARS2,,KO_promotes_maturation,0.0220701165784249,0.822070116578425,0.8,hypertrophic,hypertrophic,prehypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tcerg1,TCERG1,,KO_promotes_maturation,0.0201682555536817,0.8201682555536818,0.8,shared,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tacc2,TACC2,,KO_promotes_maturation,0.0161645745511558,0.8161645745511559,0.8,hypertrophic,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pcbp3,PCBP3,,KO_promotes_maturation,0.0161473080309657,0.8161473080309658,0.8,hypertrophic,hypertrophic,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Wdr60,,,KO_promotes_maturation,0.0160561212894488,0.8160561212894489,0.8,shared,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rere,RERE,,KO_promotes_maturation,0.015220491161743,0.8152204911617431,0.8,shared,proliferative,perichondrium,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Amotl2,AMOTL2,,KO_promotes_maturation,0.0145286511063287,1.214528651106329,1.2000000000000002,shared,proliferative,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gtf2ird1,GTF2IRD1,,KO_promotes_maturation,0.0130720559741012,0.8130720559741013,0.8,hypertrophic,proliferative,hypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Kdm4b,KDM4B,,KO_promotes_maturation,0.0122115103515009,0.812211510351501,0.8,proliferative,resting,proliferative,6.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gata4,GATA4,,KO_promotes_maturation,0.0108387340700848,0.8108387340700849,0.8,hypertrophic,proliferative,hypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pmp22,PMP22,,KO_promotes_maturation,0.00940148112918,0.8094014811291801,0.8,hypertrophic,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cdkn1c,CDKN1C,,KO_promotes_maturation,0.0091226614509664,0.8091226614509665,0.8,hypertrophic,proliferative,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Strbp,STRBP,,KO_promotes_maturation,0.0086532580021764,0.8086532580021765,0.8,hypertrophic,resting,proliferative,10.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Vps16,VPS16,,KO_promotes_maturation,0.0050553966478459,0.805055396647846,0.8,proliferative,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tiam1,TIAM1,,KO_promotes_maturation,0.0049528149995842,0.8049528149995843,0.8,proliferative,hypertrophic,prehypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Npr2,NPR2,,KO_promotes_maturation,0.0039022512149302,1.2039022512149304,1.2000000000000002,shared,resting,prehypertrophic,9.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zbp1,ZBP1,,KO_promotes_maturation,0.0032008795368172,0.8032008795368173,0.8,hypertrophic,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zfp526,ZNF526,,KO_promotes_maturation,0.001147976900842,0.801147976900842,0.8,proliferative,hypertrophic,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sfmbt2,SFMBT2,,KO_promotes_maturation,0.0004679688692226,1.2004679688692228,1.2000000000000002,hypertrophic,resting,resting,7.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Supt5,SUPT5H,,KO_promotes_maturation,7.844794140954292e-07,0.8000007844794141,0.8,shared,resting,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Deaf1,DEAF1,,KO_promotes_maturation,-0.0023431651656522,0.7976568348343478,0.8,hypertrophic,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Chd2,CHD2,,KO_promotes_maturation,-0.0024123245323982,0.7975876754676018,0.8,hypertrophic,resting,hypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Bnip3,BNIP3,,KO_promotes_maturation,-0.002631566719201,0.797368433280799,0.8,proliferative,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hspb7,HSPB7,,KO_promotes_maturation,-0.0028631390513138,0.7971368609486862,0.8,hypertrophic,proliferative,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ncoa2,NCOA2,,KO_promotes_maturation,-0.0037528801871757,0.7962471198128243,0.8,shared,resting,prehypertrophic,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Scd1,,,KO_promotes_maturation,-0.0039112872340292,0.7960887127659708,0.8,proliferative,hypertrophic,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mllt1,MLLT1,,KO_promotes_maturation,-0.0042984432673743,0.7957015567326257,0.8,shared,resting,perichondrium,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Utrn,UTRN,,KO_promotes_maturation,-0.0045616192686607,0.7954383807313393,0.8,hypertrophic,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Fnbp4,FNBP4,,KO_promotes_maturation,-0.0047230865831456,0.7952769134168544,0.8,shared,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dhx8,DHX8,,KO_promotes_maturation,-0.0049227676648342,0.7950772323351658,0.8,shared,hypertrophic,resting,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ccdc80,CCDC80,,KO_promotes_maturation,-0.0059748996796979,0.794025100320302,0.8,hypertrophic,proliferative,prehypertrophic,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Susd5,SUSD5,,KO_promotes_maturation,-0.0078749762659938,0.7921250237340062,0.8,shared,resting,hypertrophic,9.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zc3h18,ZC3H18,,KO_promotes_maturation,-0.0090676112948149,0.7909323887051851,0.8,shared,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Per2,PER2,,KO_promotes_maturation,-0.0095787513351803,0.7904212486648197,0.8,hypertrophic,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ccdc57,CCDC57,,KO_promotes_maturation,-0.0099379798907702,0.7900620201092298,0.8,proliferative,resting,prehypertrophic,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ska1,SKA1,,KO_promotes_maturation,-0.0105031678770823,0.7894968321229177,0.8,proliferative,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Tbc1d1,TBC1D1,,KO_promotes_maturation,-0.0113458337290912,0.7886541662709088,0.8,hypertrophic,proliferative,hypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc10a1,SLC10A1,,KO_promotes_maturation,-0.0121259153976757,0.7878740846023243,0.8,shared,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mns1,MNS1,,KO_promotes_maturation,-0.0126282472950012,0.7873717527049988,0.8,proliferative,hypertrophic,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hmg20b,HMG20B,,KO_promotes_maturation,-0.0133310862136639,0.7866689137863361,0.8,shared,hypertrophic,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Scd2,SCD,,KO_promotes_maturation,-0.0156700232875539,0.7843299767124461,0.8,proliferative,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc24a3,SLC24A3,,KO_promotes_maturation,-0.0188941294380953,0.7811058705619047,0.8,proliferative,resting,perichondrium,9.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Prkcd,PRKCD,,KO_promotes_maturation,-0.0189587706165565,0.7810412293834434,0.8,hypertrophic,resting,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sparcl1,SPARCL1,,KO_promotes_maturation,-0.0210001713704666,0.7789998286295334,0.8,hypertrophic,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
2610528A11Rik,,,KO_promotes_maturation,-0.0213073339505462,0.7786926660494538,0.8,proliferative,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hoxc8,HOXC8,,KO_promotes_maturation,-0.0226702501349269,0.7773297498650731,0.8,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
E2f1,E2F1,,KO_promotes_maturation,-0.0226987544325302,0.7773012455674698,0.8,proliferative,hypertrophic,proliferative,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ctdp1,CTDP1,,KO_promotes_maturation,-0.0234516786684417,0.7765483213315583,0.8,shared,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pdlim7,PDLIM7,,KO_promotes_maturation,-0.0247919451162125,0.7752080548837875,0.8,hypertrophic,resting,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sfswap,SFSWAP,,KO_promotes_maturation,-0.0270515184557653,0.7729484815442347,0.8,hypertrophic,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
